,gene,AVG TPM AD,AVG TPM NCI,AVG TPM all,AVG BTPM AD,AVG BTPM NCI,AVG BTPM all,STD TPM AD,STD TPM NCI,STD TPM all,STD BTPM AD,STD BTPM NCI,STD BTPM all,B,MIN TPM AD,MIN TPM NCI,MIN TPM all,MAX TPM AD,MAX TPM NCI,MAX TPM all
156,ENSG00000184083.11,2.311158605905801,2.758985457916569,2.531137313350242,0.14048015056434573,0.16770060330024675,0.1538512112365897,2.077706407232517,2.4274649303910483,2.260166762920431,0.12629012486234634,0.1475496480594645,0.13738069137455522,0.0607834313947,0.0,0.0,0.0,17.9445223932,13.0269103371,17.9445223932
157,ENSG00000245910.8,78.56284662606811,76.73068046203018,77.48968810852419,4.768515493021876,4.657308820730722,4.703378176374817,53.39409790866716,73.24861763973412,63.788486355825924,3.2408523118474095,4.445958656768044,3.871758706910717,0.0606968267802,4.7874950629,4.34140106175,4.34140106175,326.811360399,603.385010304,603.385010304
158,ENSG00000106609.16,48.28113238045231,35.96553708082267,42.31374719553861,2.8929775372785045,2.1550341874977033,2.5354152671931947,19.49512726344534,18.11092705058139,19.791286864663377,1.1681367540245908,1.0851962775801562,1.1858824660974092,0.0599194218247,8.241798152,5.34534980697,5.34534980697,134.079123397,109.439344612,134.079123397
159,ENSG00000160593.17,106.23381631066393,64.79024239236121,85.87650489651857,6.346353373659252,3.8705356511388653,5.130218093401749,86.94882895775467,26.879221727173235,67.95887853292705,5.194278179540239,1.6057508372920732,4.059828339276626,0.0597394840368,16.5678039399,12.8487593927,12.8487593927,667.504607829,134.841034428,667.504607829
160,ENSG00000140199.11,14.888180776121978,12.648862676240721,13.77377395198457,0.8824058017067471,0.7496839256820225,0.8163561572359079,9.841308914696638,6.791772871339662,8.541367730088751,0.5832833583431696,0.4025407721510534,0.5062373001024443,0.0592688801255,3.1644476722,1.22967434387,1.22967434387,65.5032556939,45.6730245223,65.5032556939
161,ENSG00000182923.16,42.94011067780584,34.43027333329702,38.71945897276928,2.5387673569445273,2.035636439903993,2.289227879643706,30.64367326147401,20.33007867471302,26.395204752295367,1.8117595913257516,1.201984328609393,1.5605754886801024,0.0591234469793,7.15601008642,4.15173803859,4.15173803859,236.131358925,101.670337806,236.131358925
162,ENSG00000139737.21,59.201023853487776,46.528206689015946,52.97801201614035,3.477212324862771,2.732865805719964,3.1116995000821817,24.456499671824606,21.263026788720786,23.74369879112328,1.4364691106074639,1.248898312917798,1.3946022669920275,0.0587356788536,20.0691496287,0.0,0.0,159.380175743,123.406385695,159.380175743
163,ENSG00000152926.14,9.104021056937574,5.382713363962649,7.2808067278364454,0.5327243729564122,0.31497099838493536,0.42603846964389697,9.04024429976735,5.650262993983141,7.7760368540123,0.5289924579311486,0.33062674083060706,0.45501700086501234,0.0585152834802,0.0,0.0,0.0,47.4095896193,37.9922338525,47.4095896193
164,ENSG00000081181.7,24.807063229698475,11.98055694502149,18.544131636527744,1.438956427315139,0.6949431804654308,1.0756693430528232,24.140755334009462,13.510574164353068,20.633775478626085,1.4003066274498857,0.7836932308552839,1.1968810483459795,0.0580059160567,0.0,0.0,0.0,184.885179913,81.1476430602,184.885179913
165,ENSG00000070269.13,9.994737890530107,8.576334142508502,9.296205894072907,0.5796324325672138,0.4973738657260366,0.5391219354669197,6.396770856194076,6.575131232619156,6.504621730711251,0.3709727951409214,0.3813165840419618,0.37722747289591513,0.0579937602082,0.401919846879,0.0,0.0,35.3011419285,43.9768421317,43.9768421317
166,ENSG00000120738.7,30.783638378357384,25.44351616271557,28.140528711827045,1.763247989661949,1.457372522780832,1.6118540007940756,53.55008598672284,17.33763807963532,40.1093854640379,3.067281401301074,0.9930780472946381,2.2974150234224133,0.0572787390493,1.34054969349,1.69825562635,1.34054969349,672.781599132,120.613604685,672.781599132
167,ENSG00000125356.6,259.1100453981542,187.5170656209746,224.03415157592974,14.803133082364246,10.712977466143002,12.799223417513538,89.83529051948041,67.28902149348069,87.06043112933605,5.132351233273323,3.844267552882604,4.973821629474922,0.0571306799766,39.3738574581,56.0180003367,39.3738574581,619.203890142,439.658405564,619.203890142
168,ENSG00000116260.16,11.031073977594536,7.2051228039757,9.182919107327665,0.6295600284298799,0.41120722483821665,0.5240830426865793,9.22322748205981,7.3943124870980785,8.581576595012457,0.5263835024236706,0.4220045653806774,0.48976351859325873,0.0570715081513,0.0,0.0,0.0,56.3605412696,54.8370577104,56.3605412696
169,ENSG00000166148.3,12.298532661870956,7.761531122440291,10.222028634866136,0.6998146964685656,0.44164891015182073,0.5816568580233845,12.37474723361716,9.37753353969644,11.521121716972086,0.7041514802833055,0.5336031515411783,0.6555782318923941,0.0569022919814,0.0,0.0,0.0,77.5128691165,48.1378917564,77.5128691165
170,ENSG00000095951.16,11.36826571751733,10.171281051724755,10.78339668343332,0.6416163398550138,0.5740594284305216,0.6086067728490913,7.8903326331860155,6.990133796371872,7.465089989070517,0.44532442064073935,0.39451787748187944,0.42132404664814066,0.0564392455101,1.02129610033,0.405997163728,0.405997163728,69.8433396806,35.796213974,69.8433396806
171,ENSG00000180376.16,51.037484266698854,41.289131861434065,46.242263761614616,2.867040225421871,2.3194247055926853,2.5976678165859854,17.68602402110009,16.098557867054563,17.571413054202434,0.9935157076179917,0.904339499473384,0.9870774151141334,0.0561751870535,16.4083951261,5.79925762253,5.79925762253,109.039290432,84.413391782,109.039290432
172,ENSG00000165071.14,95.67942246863376,78.57369168351164,87.2237884501824,5.347826084835008,4.391732591243631,4.875213907618778,51.296049914114775,35.80044118706948,45.10199482924636,2.8670987627421316,2.0010000926957474,2.520893398003194,0.0558931685294,18.6091806297,5.92865432553,5.92865432553,387.470667267,192.447417455,387.470667267
173,ENSG00000150991.14,720.1066410577328,522.2986784154732,622.8567430155059,40.07190664402524,29.06445058056982,34.660223688616064,353.088938327975,157.79041023273217,291.90605730367906,19.648405065302324,8.780591967435502,16.24375003668479,0.0556471838465,119.716892461,197.44434758,119.716892461,2207.2753571,987.451902339,2207.2753571
174,ENSG00000125629.14,15.672196848040238,12.899852250319833,14.304653150464762,0.8716405024690177,0.7174510252945746,0.7955818307166856,8.238445278020283,9.19926007260543,8.807850079707475,0.4581975744258894,0.5116352065876235,0.48986615875157424,0.0556169955572,2.15829856753,0.0,0.0,50.5864100927,66.5457130881,66.5457130881
175,ENSG00000174007.7,5.694554695074825,4.701666774569747,5.196350335240586,0.31626741420708326,0.26112384073553846,0.2885978573991124,3.4914271383392346,3.4655756689713075,3.5108127990246696,0.19390886418037587,0.1924731105862416,0.1949855160181361,0.0555385681835,0.0,0.0,0.0,17.5989734589,18.9984686128,18.9984686128
176,ENSG00000169715.14,14.036186424176282,17.334330877258086,15.614368823049476,0.7617302087922057,0.9407173059246301,0.8473766352414334,14.75403002246305,19.095901942919227,17.061211987571838,0.8006868838803408,1.0363160572590486,0.9258954089663892,0.0542690290491,0.0,0.0,0.0,113.98969354,127.521436776,127.521436776
177,ENSG00000176407.17,64.71634719202613,59.23062921294873,62.021941958994795,3.5109155163031223,3.213310765626172,3.3647417974467584,18.116687475583664,20.22261986606853,19.31587254312341,0.9828453230419377,1.0970939020617012,1.047902107660076,0.0542508294834,11.4953560855,8.76843008506,8.76843008506,131.851077826,106.806979316,131.851077826
178,ENSG00000083457.11,31.480242121751203,30.774626248128847,31.09423476458719,1.702467364491157,1.664307302314286,1.6815918920127815,12.67010507958047,18.519263268555914,15.7809436705006,0.685205670249764,1.0015310939222977,0.8534413895545354,0.0540805041431,4.0346589874,0.0,0.0,63.9985899441,164.550699726,164.550699726
179,ENSG00000146834.13,107.54860842926169,66.9436625221189,87.75296074536583,5.742930637230603,3.574688841460651,4.6858734309307835,68.76232755587071,38.19606571795346,59.36037683863441,3.6718027631908705,2.039611290531826,3.169753023893102,0.0533984653182,29.5264811965,7.42127578212,7.42127578212,481.678376672,260.014034806,481.678376672
180,ENSG00000196547.14,95.93116533040697,73.06922227518572,85.02497390397825,5.058453442247215,3.852942447505991,4.483369616539337,68.48437211215638,54.68978095278202,63.19741081871429,3.6111831505196097,2.8837939137247086,3.3324015109791274,0.0527300322562,13.0041572563,8.47245622925,8.47245622925,596.950551743,324.027120769,596.950551743
181,ENSG00000135956.8,33.940306403981424,27.01693600570298,30.573574529388143,1.7159239047664943,1.3658982854761186,1.5457116610763126,21.124133961154985,16.485111134574495,19.257027182694294,1.0679752268583973,0.833439625790485,0.9735796985511918,0.0505571129601,7.58605106229,0.0,0.0,114.316706365,78.3490941541,114.316706365
182,ENSG00000114544.15,16.75233947372308,21.52896840000757,19.075264531799768,0.8458055779447899,1.086971857792507,0.963087285037151,9.01022995190255,13.624803556190491,11.718317314971989,0.454915730655899,0.6879000311749784,0.5916438217287143,0.0504888036248,0.0,0.0,0.0,63.9146324082,66.0880648173,66.0880648173
183,ENSG00000142188.16,8.240034417897265,7.567011719844921,7.901019409625687,0.41576452353539817,0.38180605355904984,0.39865896229171705,5.263299153627519,5.060678690228789,5.163678389464227,0.2655684374423559,0.25534488786099485,0.2605419075219685,0.0504566488985,0.0,0.0,0.0,41.9422096543,26.8554977249,41.9422096543
184,ENSG00000100985.7,17.885329295405878,5.427203377614151,11.775112165815669,0.9019953611602047,0.2737054593643068,0.5938440593003237,30.5895281682693,8.84831307362646,23.488807283467683,1.5426952477159956,0.44623932915533954,1.1845907256690003,0.0504321360967,0.0,0.0,0.0,264.922329783,87.750191949,264.922329783
185,ENSG00000021300.13,26.06895109634964,28.31818966336192,27.14593443604246,1.3068071645499557,1.4195589612482629,1.3607951266743157,21.283296962715607,30.052415913674,25.900331450241403,1.066907711527207,1.5064937704196135,1.298354451558025,0.0501288739896,0.423195797556,0.0,0.0,131.034043681,218.202100564,218.202100564
186,ENSG00000141505.11,14.194095876545695,10.007588100130727,12.131596843937864,0.7112404418156054,0.5014621180350781,0.6078923500487877,14.284349026744689,6.845157071905414,11.435556326904937,0.7157628637423766,0.3429984257161467,0.5730150201250069,0.0501081892078,0.0,0.0,0.0,98.1791190032,33.3783561632,98.1791190032
187,ENSG00000111261.13,8.40911778514562,5.2762008174414605,6.863963436167803,0.41843967524620135,0.26254499140015497,0.34155243207621677,8.43082196682795,6.365545350074856,7.634203962375126,0.4195196804223307,0.31675103109572683,0.3798797814941289,0.0497602347758,0.0,0.0,0.0,64.9516662713,62.6595105048,64.9516662713
188,ENSG00000102908.20,31.644108861031285,26.02677738304084,28.923605199457167,1.5675389433889477,1.28927590591981,1.4327746669203743,13.926445474862149,12.504935092532223,13.516513435553785,0.6898676060273721,0.6194509324999365,0.6695610005046604,0.0495365172163,9.05284042368,7.468271694,7.468271694,85.6889405254,78.50048426,85.6889405254
189,ENSG00000276231.4,4.259733010906161,3.4863070737542983,3.8795507898376624,0.21082172210800856,0.1725435043004869,0.19200583145117647,3.8699549788890497,3.936438326954263,3.9103046041015825,0.19153091779249645,0.19482129629620293,0.193527892122094,0.0494917689837,0.0,0.0,0.0,33.9404505287,26.0362285679,33.9404505287
190,ENSG00000147036.11,7.685417128416017,4.912799483676732,6.351724472862182,0.36657567386833934,0.23432856684514144,0.3029617833307329,7.626139338191713,6.420983475179548,7.1893829198689945,0.36374826768675983,0.3062652690129954,0.3429160505555642,0.0476975638073,0.581894221639,0.0,0.0,45.7317029158,35.9967928226,45.7317029158
191,ENSG00000171310.10,60.911682647326224,34.3415782784703,47.86861611265741,2.90470193624926,1.637650522591612,2.2827158250259236,63.9504248235758,29.533002117803488,51.73418645327263,3.049610759967363,1.4083434360453164,2.4670536920013584,0.0476871071362,5.38262658896,0.809094480875,0.809094480875,302.420456713,206.379694601,302.420456713
192,ENSG00000101082.13,60.8243801716514,40.188366620984915,50.80180700356286,2.8666253485959006,1.8940594240214663,2.394266037728801,44.333416319492635,33.87000156694831,40.794799420948486,2.0894137293740105,1.5962777553144576,1.9226403258192257,0.0471295447731,8.82086896144,5.78414305276,5.78414305276,255.332333942,229.675577187,255.332333942
193,ENSG00000141380.13,55.86497363633433,53.720373950076365,54.876742199649144,2.6327682848010654,2.5316989801893834,2.5861955538894743,29.223163067291072,24.21319546981787,26.852982881609982,1.377210296490568,1.1411037893189675,1.265509980246858,0.0471273521391,19.9241845905,12.0745891761,12.0745891761,336.643965769,181.311455272,336.643965769
194,ENSG00000269888.1,311.0879356566558,275.6155413468424,293.2457571725704,14.485059308729998,12.83337283520696,13.654281307026434,275.30702177176227,235.95489521561595,256.79500652486644,12.819007365413002,10.986670518639393,11.957040030648367,0.0465625877717,0.0,0.0,0.0,1979.6883653,1820.95047743,1979.6883653
195,ENSG00000132475.8,2030.5984563836691,1584.386756669181,1810.865878800137,93.95940915896006,73.31239865169559,83.79199122469609,906.9570692188214,398.40463604555515,738.1893672921192,41.96651981510284,18.43489247780556,34.15733749828526,0.0462717820274,274.621341443,741.400032746,274.621341443,6515.26517141,2859.41249205,6515.26517141
196,ENSG00000172057.9,51.842842490963356,48.15030657866656,50.22523223966768,2.389646242344137,2.2194423309926545,2.3150840448863135,30.323811871478917,37.71022107853441,34.26774445871621,1.3977471066495066,1.738216574717987,1.5795389072976478,0.0460940436042,15.5448997076,2.65358906888,2.65358906888,201.386210878,293.845399071,293.845399071
197,ENSG00000168067.11,133.1096372416646,106.77107825593315,120.73936675620486,6.057859848959482,4.859184063603415,5.494885097863256,91.9836247530217,64.76484440119836,81.24761200365629,4.186202582322637,2.9474676563788487,3.6976033950660394,0.0455103024431,24.99996063,9.70741866247,9.70741866247,775.59936957,409.916261118,775.59936957
198,ENSG00000198053.11,17.162669718461604,6.55968559202481,11.951692543235808,0.7731542904566392,0.29550467046890094,0.53840704969586,22.328756575272216,4.132290051395373,17.015252022788957,1.0058792850953406,0.18615389301647628,0.7665133292444138,0.0450486027605,0.783270140303,0.0,0.0,144.566951402,27.0480065877,144.566951402
199,ENSG00000172500.12,62.10091855238429,76.16332059182136,69.03341726968321,2.764793982364905,3.3908659542864674,3.0734356447289244,26.728218158732425,33.0796041474532,30.743958369573214,1.1899665648627118,1.4727365169122821,1.368751269316123,0.0445209836958,6.65246136709,9.14108765607,6.65246136709,139.554275921,202.803134666,202.803134666
200,ENSG00000142794.18,9.434663215650287,8.678054139089902,9.075855687504381,0.41697329743652245,0.3835342891420392,0.4011154809213694,6.397166395767737,7.251203250185281,6.822181928226339,0.2827284350615299,0.3204733502937005,0.3015123729700954,0.044195885736,0.0,0.0,0.0,36.8854972123,39.9200051999,39.9200051999
201,ENSG00000181690.7,2.970268266412552,2.8166423329429753,2.8938774182482523,0.12936237173582116,0.12267159052306668,0.1260353654148129,2.529364163972563,2.738966205668847,2.627443412078451,0.11015993098504742,0.1192886071861538,0.11443151961443672,0.0435524202304,0.0,0.0,0.0,23.613000148,16.0395173669,23.613000148
202,ENSG00000197324.8,79.34921981069769,44.14306298942623,62.111569639613705,3.4245399605520848,1.905118708780014,2.6806004236829883,63.61930276583447,21.351305479310493,50.84603818920575,2.74567091023483,0.9214759640774163,2.1944045578532254,0.0431578277483,15.3290549052,3.19884709673,3.19884709673,375.727474293,170.730189684,375.727474293
203,ENSG00000163464.7,39.46837363472984,14.073186938826668,27.027839281963118,1.6801878395321286,0.5991024047991735,1.1505882484710102,50.252054670239865,8.343129934318702,38.4241696585586,2.139254379971329,0.3551710944315104,1.6357355689878412,0.0425704858042,2.6467510356,0.515767198091,0.515767198091,300.195490235,53.2919698028,300.195490235
204,ENSG00000143727.15,137.78061324651745,113.23101160661392,125.71818782432041,5.8647407892458,4.819767576362259,5.351294109601393,47.07735547823578,40.286662209218434,45.44924690652057,2.00388487478308,1.714833644253232,1.9345831455711855,0.0425657910141,54.6610991755,26.1602684918,26.1602684918,285.568773891,253.89499938,285.568773891
205,ENSG00000109062.9,222.35849157200866,230.9231274517387,226.76954352470833,9.384362495581351,9.745822258911419,9.570525435518233,82.93351831035106,90.55399025158603,86.68835776591528,3.500105587855321,3.8217180910629915,3.6585738987105185,0.0422037513802,73.0680621112,26.377512698,26.377512698,540.10363663,451.506220192,540.10363663
206,ENSG00000115998.7,21.400501532907334,27.432713401847153,24.356696909693607,0.9012065663871623,1.1552318721851524,1.025696297666896,12.456266322217028,17.771842970970592,15.541158026687707,0.524551678613123,0.748398422233817,0.6544610013636806,0.0421114694439,0.0,0.0,0.0,74.8171751589,108.151591502,108.151591502
207,ENSG00000127540.11,493.5973251887498,374.5422607215272,435.8113228269973,20.161862443842036,15.298846153968515,17.801490190301834,157.94060166996462,129.94038698698503,156.5333082116689,6.451365359303316,5.307646688177203,6.393881949899857,0.0408467822149,147.934823639,106.194463029,106.194463029,997.686045156,955.974083259,997.686045156
208,ENSG00000115839.17,20.616366903185867,20.11176835934643,20.356233275605693,0.8298939328856519,0.8095817570283931,0.8194224797784141,5.63124348838438,7.866937090463672,6.806618009925427,0.22668081275221466,0.3166767157582947,0.27399449264915887,0.0402541309428,7.75741971149,3.31729322292,3.31729322292,38.9216204931,44.379628958,44.379628958
209,ENSG00000119471.14,18.21661999120552,15.077904780978784,16.648351831451254,0.725783531911194,0.6007313646023567,0.6633008537568591,9.686625361221573,7.536105555308141,8.834415224666692,0.38593291018652304,0.3002522591692463,0.3519792962264181,0.0398418330218,3.96094027356,1.81752675951,1.81752675951,66.3706478864,50.0013719484,66.3706478864
210,ENSG00000220008.3,6.228219433563803,6.566136052120815,6.435602138876652,0.24700693609596702,0.2604084787834116,0.2552315927871826,5.577633139773948,6.146001410065346,5.898385269702881,0.22120512727897898,0.2437462253434238,0.2339259380508414,0.0396593181616,0.0,0.0,0.0,51.1294430612,34.5668117478,51.1294430612
211,ENSG00000124570.17,100.17717072397323,94.88346238641881,97.62438013154286,3.9702323937888284,3.7604315761660265,3.8690599227419793,32.29262910523357,32.85136283450267,32.58615154059294,1.2798249464189024,1.3019687416111114,1.291457859114935,0.0396321074462,21.1799579916,10.3703292589,10.3703292589,198.878915424,202.14815525,202.14815525
212,ENSG00000174606.12,13.462667376083031,15.064668186886419,14.247358480972599,0.5188232266192395,0.5805610090726805,0.5490635912932922,6.629943237077669,9.02743495342688,7.912307092275587,0.25550423600852895,0.34789858501242615,0.3049238743660538,0.0385379221016,0.0,0.0,0.0,42.0143334331,46.1797285241,46.1797285241
213,ENSG00000101333.16,9.258816714438412,8.045317031347311,8.690964854976968,0.3550411071483759,0.30850791783304987,0.33326610510464194,5.518163697317089,6.383259679804137,5.990121783575841,0.2116010078767681,0.244774214009345,0.22969884117890402,0.038346272326,0.698950426232,0.475126036477,0.475126036477,32.4545205215,37.6118304471,37.6118304471
214,ENSG00000100815.12,22.03702815184872,17.483942571656968,19.79847981986386,0.8422894565955561,0.6682634512400633,0.7567286611417354,9.674126283308402,10.044028784504876,10.089221896424254,0.36976013798489604,0.38389838632669787,0.38562573728428334,0.0382215537772,5.08829579982,0.0,0.0,70.9581779097,51.3512005999,70.9581779097
215,ENSG00000117305.14,18.293993079775063,20.512756447194906,19.382533117304355,0.6986805725545171,0.7834191451095552,0.7402538787951485,7.713805398124669,8.373943940531793,8.096280414910865,0.29460413309624667,0.31981601399961396,0.3092115434385744,0.0381918026047,0.0,2.68613385712,0.0,54.04853939,62.7166730095,62.7166730095
216,ENSG00000089050.14,7.549297561909561,9.264512753908791,8.375000631973947,0.28663745244499617,0.35176204304402603,0.31798837251912837,5.300825791552445,7.564498386313465,6.550331163859438,0.20126577185295022,0.28721460886868555,0.24870793899463317,0.0379687580327,0.0,0.0,0.0,28.7118354977,42.9771183182,42.9771183182
217,ENSG00000095739.10,3.5953694466443196,3.012685662083726,3.3107655978770647,0.13587466606674778,0.11385412942243342,0.12511903900632027,3.4713364153162467,3.337734997958075,3.408953123796477,0.13118726273781373,0.1261382550519614,0.1288297000369056,0.0377915727669,0.0,0.0,0.0,32.3816034612,30.5366417727,32.3816034612
218,ENSG00000061676.14,29.7683178851667,21.984337054040367,25.94849081292317,1.115609886936565,0.8238941773547231,0.9724564556737837,24.540992824505963,17.921836441859288,21.8419705993968,0.9197084744885926,0.6716462113756512,0.8185587927696367,0.0374764167475,4.57567672871,3.55443393418,3.55443393418,167.25115399,108.503063947,167.25115399
219,ENSG00000131781.12,6.9961620003953895,6.32424567389168,6.695269821434129,0.26202937826933165,0.23686389221099993,0.25075997218998874,4.024530870486019,5.250937915004778,4.692126287974977,0.15073197586899584,0.1966649710400936,0.1757356296108904,0.0374533034333,0.0,0.0,0.0,23.454599572,30.4531117718,30.4531117718
220,ENSG00000241399.6,12.296384978541958,8.044708115866788,10.192154951266554,0.45628937247549367,0.2985198352477593,0.37820643994165615,8.798401485027808,4.1039184627463206,7.222567026248709,0.326487589596176,0.1522865771789744,0.2680121500603821,0.037107603029,0.652159310346,0.0,0.0,50.7911525516,18.81367094,50.7911525516
221,ENSG00000168175.14,136.90186048469945,120.03087696325998,128.87183037201854,5.051994103589191,4.4294159372275415,4.755667489492946,43.68614028541587,40.919667645540585,43.2700023293839,1.6121192389139043,1.5100300239470064,1.5967627894638392,0.0369023042178,43.3274104189,31.0803734289,31.0803734289,307.267154255,249.986108892,307.267154255
222,ENSG00000026103.19,18.83790112842765,11.435032469374868,15.189456352915736,0.689056048685934,0.41827262157418893,0.5556025963228515,18.55079729456283,8.442734007824649,14.939702511649662,0.6785543143378895,0.3088198040682457,0.5464670565494085,0.036578175243,0.0,0.0,0.0,110.540137281,48.4812937884,110.540137281
223,ENSG00000103005.11,109.32735144904996,88.02354964315239,98.97395416086606,3.99033181323853,3.2127657516604398,3.6124438462608324,48.45870482729664,44.29574414277792,47.55870433476612,1.7686910817629404,1.6167474534163062,1.735842022953091,0.0364989342589,15.7484396424,9.75623487384,9.75623487384,303.560611713,306.255417146,306.255417146
224,ENSG00000160447.6,6.677938110897693,9.915204269554888,8.26304902096154,0.24009444820977643,0.3564851093934421,0.29708454350311486,5.412381771983127,9.874173797693532,8.05796701218641,0.19459341992468027,0.3550099252366343,0.28971115205849146,0.0359533802534,0.0,0.0,0.0,37.7292429271,72.2983732543,72.2983732543
225,ENSG00000130150.11,10.604152698535527,8.315269232614849,9.463659055069261,0.3799902755897801,0.2979701949917135,0.33912171152723225,5.753912831468241,4.834084022828674,5.4418299724477714,0.20618629179596246,0.1732250536445504,0.19500308320048343,0.0358341006955,1.63919744297,0.0,0.0,30.4860015056,31.7633104797,31.7633104797
226,ENSG00000141526.14,42.70633926152437,27.378808302524536,35.156624497040355,1.5241614883801944,0.9771318716153127,1.2547170758817219,37.1079149275829,19.230917029574,30.628191406866872,1.324357362975053,0.6863389283548089,1.0931002424537335,0.0356893499826,6.1349466486,1.0061584763,1.0061584763,288.234315874,140.699223987,288.234315874
227,ENSG00000198858.9,323.82793686291257,253.93463197815524,289.8307465669719,11.471997133113318,8.995942098982068,10.267605463304898,120.5737623686599,94.17900789785979,113.71413913046231,4.271471663692555,3.336405496913885,4.02846119682183,0.03542621197,118.234715643,83.4392087936,83.4392087936,990.349395178,601.072649428,990.349395178
228,ENSG00000164983.7,1.8608068967060114,1.8428147862514779,1.8521636619477162,0.06512070355779473,0.06449105257500719,0.06481822535359646,0.6417420082946249,0.8992087678022888,0.7762428326243432,0.022458370697526826,0.031468664324213406,0.02716535470804364,0.0349959491622,0.0,0.0,0.0,3.43496805797,5.04088901929,5.04088901929
229,ENSG00000115828.15,17.83849716461244,8.235303070785847,13.110402384941638,0.6130713581542432,0.2830299207286489,0.4505767566580446,22.77845462022841,7.848754155710284,17.791429993036157,0.7828472310089707,0.2697450533896814,0.6114537591751097,0.034367881582,0.0,0.0,0.0,176.762983222,76.4874050576,176.762983222
230,ENSG00000156873.15,20.046632759525824,20.50705105671515,20.30540163889568,0.6759444514671571,0.6914691132431452,0.6846697765788925,14.499619136198671,12.673268042688898,13.611356351968704,0.4889069012771366,0.42732489381993477,0.4589559210976994,0.0337186029981,0.0,0.0,0.0,153.195985627,65.1905398741,153.195985627
231,ENSG00000197006.13,105.75734544713431,104.98839670216607,105.40295969800441,3.5169448569242645,3.4913735803153383,3.505159811332394,36.973941695086175,34.43700199211159,35.652609213329825,1.2295629540905282,1.1451974000670162,1.1856222381397583,0.0332548518692,28.942048097,28.4823973743,28.4823973743,223.170711424,206.701549491,223.170711424
232,ENSG00000164190.16,63.899208411564494,62.18556560465881,63.08046254688161,2.1206617555548304,2.0637900531719127,2.093489540344142,18.500097972351934,20.516441418816353,19.47768287313481,0.6139739633595196,0.6808915753186506,0.6464176659253704,0.0331876060482,14.9318326992,16.8857651823,14.9318326992,129.74631495,126.279983233,129.74631495
233,ENSG00000156860.15,153.37831078147266,119.52193430323565,137.11944275658055,5.078525604533065,3.957503512521558,4.540176491516803,76.52880086445994,54.92482730074412,68.99576599267824,2.5339532864468044,1.8186218139330295,2.2845261654851554,0.0331111066399,28.1273895147,30.2325038323,28.1273895147,466.310372094,330.321947376,466.310372094
234,ENSG00000136630.12,19.354727684811035,18.494064955036393,18.946091315931078,0.6344646892767349,0.6062514216807736,0.621069236184824,11.364237215680246,11.882756559242234,11.596792596403331,0.3725295106875625,0.3895270225903111,0.3801528769148175,0.032780863653,2.52632857145,0.605281462554,0.605281462554,49.4114440966,61.4308250237,61.4308250237
235,ENSG00000180953.11,34.18979996530669,17.721749373834875,26.092145199642623,1.0974077532507123,0.5688241868553411,0.8374931257300884,22.087793352654078,15.675528458507506,20.8640957588307,0.7089633663255829,0.5031455721918264,0.669685709584137,0.0320975189783,0.0,0.0,0.0,117.217807371,75.7949277356,117.217807371
236,ENSG00000176896.8,3.6461316784820914,4.035751434139104,3.831157352549621,0.11508304854393925,0.12738063766244861,0.12092302375828838,2.0803828342794173,2.8955094875848304,2.5149951203863443,0.06566323430398621,0.09139112031682989,0.07938092505964704,0.0315630533102,0.0,0.0,0.0,11.4693360114,15.4636106367,15.4636106367
237,ENSG00000092969.11,8.529711001103614,7.599950541925662,8.084219960650755,0.2671311809927661,0.23801319452541125,0.253179413137739,7.521268468597472,8.03636269563819,7.770560493019497,0.23554905064428802,0.2516806322622514,0.2433563108067152,0.0313177294,0.316959966805,0.0,0.0,43.3097763891,43.6819081697,43.6819081697
238,ENSG00000068308.13,59.074255954958694,53.45705543237695,56.36735229638083,1.8323968279104745,1.6581595014655384,1.7484326442359617,20.839408820555782,22.170507295208225,21.635263014813106,0.6464079149372789,0.6876966384795492,0.671094145469717,0.031018534187,17.9290664965,10.2210000428,10.2210000428,145.374155785,128.622140569,145.374155785
239,ENSG00000255112.2,33.180202380432846,24.651600762591453,29.000381145652483,1.0189729355275061,0.757057286947815,0.8906095016716579,12.98965215048751,7.953643891127688,11.601070406280389,0.39891570978087487,0.2442585422161934,0.3562719910991271,0.0307102688478,8.28483864625,5.67570849217,5.67570849217,91.890386223,44.5307403171,91.890386223
240,ENSG00000100504.16,121.59349180282103,67.34322488608727,95.14713734910534,3.7044161186952436,2.051650331396705,2.89871262037035,52.00257459251895,43.17528295983093,54.948237126603225,1.5842885394439308,1.3153599897023034,1.6740298537997482,0.0304655789037,34.443171317,13.2172246036,13.2172246036,307.798129221,268.02790551,307.798129221
241,ENSG00000130176.7,22.40725129182297,11.46161212424802,17.25894403369551,0.6752879007074115,0.34541889539707005,0.5201332342443132,23.320039721921887,15.206700591480779,20.819310246571366,0.7027966287849358,0.45828472155594635,0.6274320811367886,0.0301370253724,0.0,0.0,0.0,113.073838953,65.2708227204,113.073838953
242,ENSG00000203812.2,120.80461275438006,83.01502249711126,102.24807463814528,3.6369536155667435,2.4992571006464024,3.0782889515653666,86.97082217354743,53.32631659078036,74.69807722968854,2.618350731325258,1.6054464768164531,2.2488664618193512,0.0301060823146,7.59810489527,7.73933386035,7.59810489527,466.276019769,365.124198724,466.276019769
